year,month,species_id,rodent_type,plot_type,captures
2001,9,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2001,9,PE,Granivore,Control,0.03225806451612903
2001,9,PF,Granivore,Control,0.03225806451612903
2001,9,PP,Granivore,Control,0.7741935483870968
2001,9,PP,Granivore,Long-term Krat Exclosure,0.3225806451612903
2001,10,DM,Kangaroo Rat,Control,0.9032258064516129
2001,10,DO,Kangaroo Rat,Control,0.3225806451612903
2001,10,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2001,10,PE,Granivore,Control,0.03225806451612903
2001,10,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
2001,10,PF,Granivore,Control,0.16129032258064516
2001,10,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
2001,10,PP,Granivore,Control,0.3870967741935484
2001,10,PP,Granivore,Long-term Krat Exclosure,0.22580645161290322
2001,11,DM,Kangaroo Rat,Control,0.8064516129032258
2001,11,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2001,11,DO,Kangaroo Rat,Control,0.4838709677419355
2001,11,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2001,11,PE,Granivore,Control,0.0967741935483871
2001,11,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
2001,11,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
2001,11,PP,Granivore,Control,0.06451612903225806
2001,11,PP,Granivore,Long-term Krat Exclosure,0.06451612903225806
2001,12,DM,Kangaroo Rat,Control,0.2903225806451613
2001,12,DO,Kangaroo Rat,Control,0.16129032258064516
2001,12,PE,Granivore,Control,0.06451612903225806
2001,12,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
2001,12,PP,Granivore,Control,0.06451612903225806
2002,1,DM,Kangaroo Rat,Control,0.2903225806451613
2002,1,DO,Kangaroo Rat,Control,0.1935483870967742
2002,1,PE,Granivore,Control,0.0967741935483871
2002,1,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,1,PP,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,2,DM,Kangaroo Rat,Control,0.7419354838709677
2002,2,DM,Kangaroo Rat,Long-term Krat Exclosure,0.1935483870967742
2002,2,DO,Kangaroo Rat,Control,0.3870967741935484
2002,2,DO,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
2002,2,PE,Granivore,Control,0.06451612903225806
2002,2,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
2002,2,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,2,PM,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,2,PP,Granivore,Control,0.0967741935483871
2002,2,RM,Granivore,Control,0.03225806451612903
2002,2,RM,Granivore,Long-term Krat Exclosure,0.0967741935483871
2002,3,DM,Kangaroo Rat,Control,0.967741935483871
2002,3,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2002,3,DO,Kangaroo Rat,Control,0.5483870967741935
2002,3,DO,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2002,3,PE,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,3,PF,Granivore,Control,0.06451612903225806
2002,3,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,3,PP,Granivore,Control,0.2903225806451613
2002,3,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
2002,3,RM,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,4,DM,Kangaroo Rat,Control,0.8064516129032258
2002,4,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2002,4,DO,Kangaroo Rat,Control,0.6774193548387096
2002,4,DO,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
2002,4,PF,Granivore,Control,0.06451612903225806
2002,4,PP,Granivore,Control,0.7419354838709677
2002,4,PP,Granivore,Long-term Krat Exclosure,0.3870967741935484
2002,5,DM,Kangaroo Rat,Control,0.8064516129032258
2002,5,DM,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
2002,5,DO,Kangaroo Rat,Control,0.6451612903225806
2002,5,DO,Kangaroo Rat,Long-term Krat Exclosure,0.12903225806451613
2002,5,PE,Granivore,Control,0.1935483870967742
2002,5,PF,Granivore,Control,0.03225806451612903
2002,5,PF,Granivore,Long-term Krat Exclosure,0.03225806451612903
2002,5,PP,Granivore,Control,0.6774193548387096
2002,5,PP,Granivore,Long-term Krat Exclosure,0.45161290322580644
2002,6,DM,Kangaroo Rat,Control,0.5161290322580645
2002,6,DM,Kangaroo Rat,Long-term Krat Exclosure,0.0967741935483871
2002,6,DO,Kangaroo Rat,Control,0.5806451612903226
2002,6,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2002,6,PE,Granivore,Control,0.0967741935483871
2002,6,PP,Granivore,Control,0.7741935483870968
2002,6,PP,Granivore,Long-term Krat Exclosure,0.4838709677419355
2002,7,DM,Kangaroo Rat,Control,0.45161290322580644
2002,7,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2002,7,DO,Kangaroo Rat,Control,0.4838709677419355
2002,7,PE,Granivore,Control,0.06451612903225806
2002,7,PF,Granivore,Control,0.03225806451612903
2002,7,PP,Granivore,Control,1.1612903225806452
2002,7,PP,Granivore,Long-term Krat Exclosure,0.5161290322580645
2002,9,DM,Kangaroo Rat,Control,0.3225806451612903
2002,9,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2002,9,DO,Kangaroo Rat,Control,0.16129032258064516
2002,9,PP,Granivore,Control,0.2903225806451613
2002,9,PP,Granivore,Long-term Krat Exclosure,0.12903225806451613
2002,10,DM,Kangaroo Rat,Control,0.5483870967741935
2002,10,DM,Kangaroo Rat,Long-term Krat Exclosure,0.06451612903225806
2002,10,DO,Kangaroo Rat,Control,0.22580645161290322
2002,10,PE,Granivore,Long-term Krat Exclosure,0.06451612903225806
2002,10,PF,Granivore,Control,0.03225806451612903
2002,10,PP,Granivore,Control,0.7419354838709677
2002,10,PP,Granivore,Long-term Krat Exclosure,0.1935483870967742
2002,11,DM,Kangaroo Rat,Control,0.5161290322580645
2002,11,DO,Kangaroo Rat,Control,0.3870967741935484
2002,11,DO,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2002,11,PF,Granivore,Control,0.03225806451612903
2002,11,PP,Granivore,Control,0.3870967741935484
2002,11,PP,Granivore,Long-term Krat Exclosure,0.12903225806451613
2002,12,DM,Kangaroo Rat,Control,1.096774193548387
2002,12,DM,Kangaroo Rat,Long-term Krat Exclosure,0.03225806451612903
2002,12,DO,Kangaroo Rat,Control,0.6774193548387096
2002,12,PE,Granivore,Control,0.0967741935483871
2002,12,PE,Granivore,Long-term Krat Exclosure,0.0967741935483871
2002,12,PF,Granivore,Control,0.03225806451612903
2002,12,PP,Granivore,Control,0.3548387096774194
2002,12,PP,Granivore,Long-term Krat Exclosure,0.0967741935483871
